Código Ámbito,Ámbito,Código área (M49),Área,Código indicador,Indicador,Código de sexo,Sexo,Código año,Año,Código Elemento,Elemento,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2015","2015","6199","Valor","3022","Household survey","1000 No.","546.65","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2016","2016","6199","Valor","3022","Household survey","1000 No.","560.69","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2017","2017","6199","Valor","3022","Household survey","1000 No.","549.88","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2018","2018","6199","Valor","3022","Household survey","1000 No.","564.6","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3022","Household survey","1000 No.","528.13","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2020","2020","6199","Valor","3022","Household survey","1000 No.","602.63","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2021","2021","6199","Valor","3022","Household survey","1000 No.","577.19","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2019","2019","6199","Valor","3022","Household survey","1000 No.","0.37","X","Cifra de fuentes internacionales","Unreliable Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2002","2002","6199","Valor","3022","Household survey","1000 No.","4593.56","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2003","2003","6199","Valor","3022","Household survey","1000 No.","5060.35","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2004","2004","6199","Valor","3022","Household survey","1000 No.","4626.35","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2005","2005","6199","Valor","3022","Household survey","1000 No.","4628.43","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2006","2006","6199","Valor","3022","Household survey","1000 No.","4661.94","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2007","2007","6199","Valor","3022","Household survey","1000 No.","4330.86","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2008","2008","6199","Valor","3022","Household survey","1000 No.","4335.91","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2009","2009","6199","Valor","3022","Household survey","1000 No.","4315.65","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3022","Household survey","1000 No.","4286.43","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3022","Household survey","1000 No.","4373.09","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Valor","3022","Household survey","1000 No.","4337.46","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2013","2013","6199","Valor","3022","Household survey","1000 No.","4354.35","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3022","Household survey","1000 No.","4439.96","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3022","Household survey","1000 No.","4553.37","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2016","2016","6199","Valor","3022","Household survey","1000 No.","4656.26","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2017","2017","6199","Valor","3022","Household survey","1000 No.","4562.45","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2018","2018","6199","Valor","3022","Household survey","1000 No.","4635.39","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3022","Household survey","1000 No.","4602.37","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3022","Household survey","1000 No.","5296.36","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2021","2021","6199","Valor","3022","Household survey","1000 No.","4926.57","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2002","2002","6199","Valor","3022","Household survey","1000 No.","675.17","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","604","Perú","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2003","2003","6199","Valor","3022","Household survey","1000 No.","751.66","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
